"tweet","label"
"Great teamwork! RT @dangerusswilson: These ladies of @AlaskaAir helped us get home safely! http://t.co/QtlQ7AIcDb http://t.co/MyiJXejipU","1"
"We had just been named Asias Best Low Cost Airline for the 7th time! #AirAsia7Skytrax http://t.co/sL8dThIzBs","1"
"#TBT: Revolutionary for its time, the #DouglasDC8 was the first jet to be introduced into our fleet. http://t.co/8u96fPOMzT","1"
"Do you want to build a snowman? Or should we fly today? We can go to LAX or MIA. Lets just get away  Pic @Cosairport http://t.co/SmH9mQ6rSJ","1"
"Would you like to be in #NuevaYork? RT if you like to do it with #AviancaMoments. Already involved: http://bit.ly/1wASCuS ","1"
"See #Sydney in a whole new light when it transforms into a magnificent canvas of sound&amp;lights @VividSydney fm 22 May! http://t.co/YlDcLlPfgK","1"
"RT @BTUK: .@AirCanada to add business class, prem economy and economy seats on its Dreamliner to 25 B777-300ER and B777-200LRs http://t.co/_","1"
"Enter our #LoveForAmsterdam contest for a chance to win a flight to #AMS! http://t.co/RWAB2m0gfd Photo: @punkodelish http://t.co/GfNl1D8lOw","1"
"[MY] We have 20% discount for KL-Lombok flight! Only in #aatf2015 Kuala Lumpur in @ParadigmMallMY! 10 am-10 pm, harini and tomorrow!","1"
"Great flight deals to stunning destinations. Our monthly flight sale is on! http://t.co/zRJuAQh2Ks #TravelTuesday http://t.co/jL6303DRgF","1"
"The first #AirCal route was Orange County Airport to _____________.  #OurHeritage #TBT http://t.co/MTyMjSc0XC","1"
"Set your sights on your next getaway with these #TravelTuesday flight deals. http://t.co/x2AE5ZRLRe http://t.co/Z4wEk9dXII","1"
"Good morning, Tweeps! Happy Monday. Share with us photos of your trip with Asiana! https://t.co/DfiOVdTbvb","1"
"Tailgating for the big game. Who are you rooting for? #SB49 #TailgateTime [Photo: @BrianCurtisNBC5] http://t.co/Fv1Jr9lu4e","1"
"RT @katatoniauk: @AlaskaAir #IFlyAlaska because of their unwavering commitment to service &amp; uncompromising celebration of all things PacNW.","1"
"When in #Busan, u must visit Dongnae Halmae Pajeon for the most delicious pajeon (green onion pancake)ever! Book now@ http://t.co/aisMqUyKx0","1"
"Today we support the @HRCs statement against laws undermining #Equality. We seek a society of tolerance, peace &amp; prosperity for all. #RFRA","1"
"Breeze through the airport with our Self Check-in service options. Click to find out how! https://t.co/pdDqGBVIRT","1"
"Join us in our request to fly from #LAX to #HND and bring more choice to Asia. Share with #LetAAFlyHaneda: http://t.co/1IRnnjkheJ.","1"
"[MY] AirAsia Travel Fair is back, bigger &amp; better!From 16-17 May,don't miss our awesome promos at Gurney Paragon Mall http://t.co/zhaJTNisuO","1"
"Travel with us coast to coast. We_ 0_ 9re launching nonstop flights from #LAX to #BWI in September. http://t.co/yccvomRk8x http://t.co/ksy5A6riRn","1"
"Join the #GivingChallengeCA this June and help the #AirCanadaFoundation win $10K and support more kids. http://t.co/l1YQD3UBRD","1"
"Send us your best Duty Free selection, and the follower with the top pick will receive a $250 voucher! #AcHeartsMom","1"
"Graduate from #AAdvantage University for a chance at two 1st Class tkts anywhere we fly. More: http://t.co/UR44bxgx5D http://t.co/zH0Gu09pGX","1"
"Visit #NuevaYork? RT is the opportunity to do it with #AviancaMoments http://bit.ly/1wASCuS ","1"
"Proudly recognize the achievements of the 11 300 women working in AC in the world #JourneeDeLaFemme http://t.co/pR0ySFf9Ju","1"
"In December, help make a difference in a childs life with the @Aeroplan miles matching month! #AirCanadaFoundation  http://t.co/GnmXh9Ljg6","1"
"Our #Boeing787 during a recent photoshoot. A big thanks to photographer @dermotcleary! http://t.co/yjvT87Z8Se http://t.co/4uxQU9F8pt","1"
"Thanks for all your entries, #BTSarmy and CONGRATS to @kpopfeelz! Please DM us to claim your concert tickets. http://t.co/zz7QbmYptF","1"
"Excited to team up for a great cause. RT @WSUNews: . @AlaskaAir plans #biofuel test flight in @WSU partnership http://t.co/nV8z6dTwFF #WSU","1"
"Get the behind-the-scenes scoop from our #Dreamliners first test flight @BoeingAirplanes Everett factory. #787  http://t.co/w8hvif7grN","1"
"This is easy to take if youve been #planespotting since 1969. [Pic: Jay Selman, #CLT customer service agent] #AATeam http://t.co/XAVubKsjNx","1"
"Break free from the cold snap! Hit the beach with our European Summer Sale.  https://t.co/aSjHkQQieK","1"
"Calling all last minute bookers. You know who you are. Get up to 48% off February flights to Britain and Europe.  https://t.co/MFVAA4sIIa","1"
"Im an unabashed #avgeek; I know more about airplanes than I do about fashion! #ThanksAMillion http://t.co/eDiZN6OSV6","1"
"Frequent traveller @michaelliebrock shares his story about the importance of face-time in the business world: http://t.co/aLQhflt20b","1"
"It a bird. It a plane. It got skis? http://t.co/uYexgIS48Y #TBT #ThrowbackThursday #AvGeek http://t.co/JReeUzwJb1","1"
"I get my speed up for the takeoff time Because you fly, I walk the line http://t.co/9j54QUeMI3","1"
"How is the #B787-9 different from the B787-8 (pictured)? Find out here: http://t.co/1jukqbbSjJ #avgeek #Dreamliner http://t.co/UDrFLDCaG1","1"
"Want to book our #FREESEATS on mobile? Head on over to our new AirAsia Mobile site @ http://t.co/LmFMH82ENr. Share the love &amp; RT :)","1"
"[MY] Kota Kinabalu-Kuala Lumpur only from RM73 with our 20% discount! Bah, let's go @SuriaSabah many-many to #aatf2015! 10 am-10 pm","1"
"The #AirCanadaFoundation is proud to sponsor #DreamsTakeFlight Edmonton Gala: A Night in Paris tonight! Good luck at the auction!","1"
"Wanna get away in comfort &amp; style? View our #BusinessClass specials today: http://t.co/PwVhbz2Jf2","1"
"Love the view! RT @ErickaBRamon: Hey @AlaskaAir, thanks for the view out of EWR this evening!  #iflyalaska http://t.co/CNES6RuqqJ","1"
"#conseilvoyage of the holidays: intelligently register using your smart phone! Visit http://mobile.aircanada.com","1"
"Where would you go with 100,000 Mileage Plan miles from @Rocketmiles? Last chance to enter: http://t.co/1bdxvbfDDl http://t.co/JIRrcwZ56O","1"
" available in our in-flight entertainment system. http://t.co/YRIjbm8Okr","1"
"We'd be proud to fly you to Vallarta Pride.  #iFlyAlaska #GayTravel #VallartaPride https://t.co/u0bUVGsENe","1"
"Kuala Lumpur-Penang only RM 10.60! Jom balik kampung Ramadan breaking of fast in this. http://t.co/uVgE923jce http://t.co/lI5toCuhEm","1"
"THE #FondationAirCanada is proud to support the fundraising of the Association of the syndrome of Down of Peterborough Dreams Gala tonight!","1"
"To experience the Krabi crystal clear waters or ride elephants in Chiang Mai? This is no longer a fantasy! Now you can order at a low price airline tickets to fly to your dream resort, you can earn BIG points, two birds with one stone! In the h","1"
"Always be yourself, @SamSmithWorld! And if you need a flight back home, we offer the most hops across the pond. #GRAMMYs","1"
"[MY] Here are some ideas for a fun-filled school holiday! http://t.co/hnHd801Waz @travel3Sixty","1"
"LIVE on #Periscope: A salute to American heroes. #HonorFlight https://t.co/8oc024Ujrz","1"
"Grab our RM1 flights to Siem Reap, Macau, Ho Chi Minh&amp;more!Travel period: 6/5/15_ 0_30/9/15 Book: http://t.co/aYeChPSn1O http://t.co/lMNVLA7Jra","1"
"Every time @DangeRussWilson leads his team into the end zone, we donate $3,000 to @StrongvsCancer. #SB49 #AlaskaCares http://t.co/P2c2cROiu9","1"
"Take advantage of these Fast Dash deals but hurry, youve only got till 1pm (PT). http://t.co/cvcWf7L9fT *Terms apply http://t.co/Qx69uL4iAW","1"
"RT @Benyaminismail: AAX offering free KL -Seoul flights today and tomorrow at #AirAsia travel fair in Penang. Come and find us!","1"
"It was a pleasure flying Philippine&amp; Kuwait Ambassadors H.E. J. Eduardo Malaya &amp; H.E. Saad Al-Asousi to Cebu today,TQ http://t.co/3g63VW2JDu","1"
"Get away from the showers in #DFW and #CLT and head for the Baths! #BVI #AmericanWay http://t.co/u0q0x0pkrb http://t.co/jpJpGckOe6","1"
"Mexico #TravelTuesday deals from #SanJose starting from $149 o/w. Buy by 6/29 + Terms: http://t.co/Rtk4MYVPKv http://t.co/90t97CPpQU","1"
"Tomorrow's @CARAMagazine features a new 16-page Business section aimed squarely at you pond-hoppers and road warriors http://t.co/5ETefrE0li","1"
"Today, Capt. Randy Wood &amp; First Officer Jamie Wood, father &amp; son, flew an #MD80 on Jamies 1st trip as an FO. #AATeam http://t.co/zRfsqC5jcU","1"
"[MY] What's up, Penangites! Get your #AirAsiaMAKNA tee @ AirAsia Travel Fair, Gurney Paragon Mall from 16-17 May! http://t.co/bFuhFwHD60","1"
"Discover our newest international destination: Costa Rica http://t.co/ic5pzJqlRb http://t.co/YASVWMIk1e","1"
"Coffee lovers! Did you know that the famous Gayo Coffee is grown in Aceh? 10x weekly Banda Aceh-KL flights from 16/7 http://t.co/aisMqUyKx0","1"
"#Per: Experience the magic of the historic Cuban capital with this promo. book now! http://bit.ly/1wI6rJk","1"
"Austin is in addition to our global network today: new flights @TorontoPearson-@AUStinAirport http://t.co/4T1IIW4nDz","1"
"These aviators are learning to build a plane from scratch and fly it  in high school! http://t.co/ForwxPc3Ou #AvGeek http://t.co/ft1FGsYuyz","1"
"Nagaland. Hokkaido. Loei. Places youl be dreaming of next are in @travel3Sixty April issue! http://t.co/rGO7eXeZCw http://t.co/dUKhyWlhTF","1"
"Sunny postcard from Tokyo! Our thanks to plane-spotter natsuki_787 for sharing this pic on Instagram. #ACdestinations http://t.co/gMne7l946k","1"
"[MY] EXCLUSIVE FOR KL #AATF2015 at @ParadigmMallMY! Buy 1 Free 1 return flights for KL-Colombo! Limited seats, hurry! http://t.co/TijLfavKgp","1"
"Fly our new route from Seattle to New Yorks JFK from $149 o/w &amp; earn double miles http://t.co/r2s4xWRRVQ Terms apply http://t.co/44PpHlAGxx","1"
"Plan yr pic-perfect beach vacay @ Karimunjawa Islands via Semarang. Get yr FREE SEATS frm KL to Semarang frm RM37 @ http://t.co/F813txBipF","1"
"Until March 15, our destinations around the world are on sale! Book without further delay: https://t.co/q0kX0S8X1Q","1"
"Vote for your favorite baseball movie: it could take the poster in our flights in June! http://t.co/bsmgupgx4n http://t.co/1G97Z2lWzB","1"
"Exciting times from Paris. Stay tuned for more LIVE updates, or check out our Instagram for some behind-the-scenes shots! #AirAsia7Skytrax","1"
"We loved seeing your #iFlyAlaska photos in 2014. See some of our favs: http://t.co/OAuVXq0KM0 http://t.co/ZmISjLCgCb","1"
"Next stop: the Netherlands! Take advantage of our new service nonstop to #Amsterdam, June 4! http://t.co/iqit3PKo7H","1"
"3 of 6 of our US gateways! RT @nytimestravel: Day cruises that show off the best of Chicago, San Francisco and NY. http://t.co/dAwywkvhHx","1"
"Great photo! RT @coachcrater: Great flight home! UW plane &amp; awesome company @CoachMetcalf @CoachCampbellUW @AlaskaAir http://t.co/Fd4dlkJpgS","1"
"Enter our #LoveForMexico contest for a chance to win a flight to #MEX! http://t.co/rygGhzERas P: Vincent Brillant http://t.co/a2nT5jTujh","1"
"Alert trip on the coast is the booking tool available online, more info on http://t.co/qNFbEw1M4F. Thank you","1"
"We can lift your spirits_35,000 feet high, to be precise. #AvGeeks http://t.co/6djWctY7a2","1"
"RT @AirAsiaSG: #AirAsiatravelsmarts Here are our recommended itineraries to explore SE Asia. Share with us ur plan using Asean Pass! http:/_","1"
"Flying this weekend? Try the @sunliquor Holiday Punch or make it at home! http://t.co/XDbAZYuDJ7 #Cheers #HappyHour http://t.co/70xpxKLFoF","1"
"For the first time ever, in 2014 we carried over 11 million guests in a single year http://t.co/1xVRXpIgRE http://t.co/yvMjeKwsw2","1"
"Holiday #traveltips: Today is a very busy day! To avoid airport congestion, arrive early. http://t.co/qCMxiuhjf6","1"
"Maghi kito pakat to Wau Festival International #Kelantan with FREE SEATS. Book now at http://t.co/j9k2XBv5Dc","1"
"Holiday #traveltips: To facilitate security inspections, keep ur gifts unwrapped if youll be carrying them on board http://t.co/qCMxiuhjf6","1"
"Plan your honeymoon to Ho Chi Minh City to experience its colonial charm and romance. Book now @ http://t.co/aYeChPSn1O","1"
"Whats on the top of your #travel list this year? #AmericanView. [Photo: @scottccampbell] http://t.co/NStdA4pmBA","1"
"To leave you time ni? What are we to Lombok? Let's holiday in Gili Trawangan or Gili Meno http://t.co/79C02UtYid http://t.co/mvLlwpVAkz","1"
"Good luck to @EnfantSoleil taking tonight its fundraising the chefs of wine! #FondationAirCanada #Fierpartenaire","1"
"The #FondationAirCanada is proud to support Big Brothers Big Sisters of PEI with their fundraising #BowlForKidsSake. @BBBSPEI","1"
"Is your favorite seat 6F? How about 16A? Tips on snagging the best airline seats: http://t.co/1hsczINS0U #iFlyAlaska http://t.co/xgVRBhW472","1"
"RT @BreakfastCanada What a great interview on @CBCTheNational with @petermansbridge and #BCC Ambassador @CP0031 #AirCanadaFoundation","1"
"Tweet us if you're travelling with your mom between 22-29 April from klia2!","1"
"RT @AKU_MATU: #IflyAlaska because they have custom Recaro seats.  Like memory foam on a flight.  @AlaskaAir http://t.co/3fYxujKECy","1"
"We wish good luck to Big Brothers Big Sisters Halifax with its #BowlForKidsSake fundraiser tonight! #AirCanadaFoundation @BBBSHalifax","1"
"December: More than 2 days for the #moisdgalisation!  Thanks to your @Aeroplan Miles #FondationAirCanada http://t.co/Dk6Q12KMzg","1"
"[MY] Can't get enough of the island life? Fly from Penang to Singapore from RM77(all-in) at 20% off #aatf2015 @gurneyparagon","1"
"A treat for all our #AvGeeks. Tour the @BoeingAirplanes #787 for a chance at 2 biz class tix. http://t.co/9wIHvaVKNF http://t.co/QvWO5VP7no","1"
"Our new boarding music is all the buzz on @BuzzFeed_. Let us know what you think of the new jams. http://t.co/UB1KmTA4dL","1"
"18 months. 465 manuals.  110,000 employees. 115,000 pages of policies and procedures. One airline.  #FarewellCactus http://t.co/qj7ligjl5w","1"
"As the Spring season is fast approaching, we're looking forward to warmer weather! What are your favorite cities to visit in the Spring?","1"
"#Espaa: closes this year with special discounts to all our destinations. Just for today! http://t.co/yzf8Q28YKI http://t.co/fHSUhmfjS3","1"
"Whats your worst #travel mistake? http://t.co/4c3KK088SV #AmericanWay #RoadWarrior http://t.co/WOX31GlROc","1"
"Fast Dash your way to the slopes. All of our #flightdeals under $85 o/w til 1pm (PST) today! http://t.co/fifHpzg544 http://t.co/MnU8nZ1f2I","1"
"RT @brandonwberg: Just got to experience a fantastic BBQ Chicken Sandwich from @TomDouglasCo on this @AlaskaAir #AlaskaBeyond flight...so t_","1"
"Know your Instagram filters? Then, you might be the #AirAsiaAseanTraveller we're looking for @ http://t.co/IAntcNvAwD http://t.co/FOcelVHdIZ","1"
"Fly with us to Pekanbaru from Kuala Lumpur as low as RM35! Book at http://t.co/SdKmLSD8oR","1"
"#Per_: take advantage of these rates and see #Juliaca, our #DestinoDelMes. Book here: http://t.co/3mdepOUD5m http://t.co/1KRzUIK0f9","1"
"#Ireland rolls out the green carpet! Plan your dream #ACeuroescape: http://t.co/IDAqQ9hbZB http://t.co/aFMZ2HvdYq","1"
"Connections from across the U.S to #LAX &amp; across Japan from #HND. One more reason to #LetAAFlyHaneda. http://t.co/AtQMhkclBx","1"
"#ElSalvador: Discover the magical city of #LaHabana, our #DestinoDelMes with these rates: http://bit.ly/1yoGZKO ","1"
"MT @CHEOhospital Got extra @Aeroplan miles?! Consider donating them to #AirCanadaFoundation #Hospitaltransportation http://t.co/GnmXh9Ljg6","1"
"Spotted: Our #B787 leaving Tel Aviv to return home! Photo by plane spotter Mirek Zag_rski: http://t.co/eyOWor5x4Q http://t.co/nN272SNjbi","1"
"ONE MORE DAY. #ASIANA380 in New York! #Airbus #A380 http://t.co/8AKN6GrDB4","1"
"#Colombia: live #RutaSorpresa to #Miami or #Bogot and #Cali here: http://t.co/woIP4hdnPM http://t.co/LfppkMutaH","1"
"Game Day! Our Hometown Hangar will be open again for pre-game fun. We're right across from the stadium. #CARvsSEA http://t.co/eYXfpZjW0E","1"
"Its streaming a much-loved TV show or new movie direct to your own device so the time flies by. #AlaskaBeyond http://t.co/akUU5ljfyd","1"
"Fast Dash #FlightDeals! Denver, San Diego, Vegas, NYC &amp; more on sale _ 0til 1pm (PT) http://t.co/NVzWaQiK5T Terms apply http://t.co/oTJzL9OvE8","1"
"Our 48 hours Pacman sale is happening tonight at 00:00 hours (GMT+8), get your flights @ http://t.co/jYVQhgtT44 http://t.co/mP0y4DNMPF","1"
"Getaway to Palm Springs, Vegas, SLC &amp; more with our 2-hour sale _ 0til 1pm (PT) http://t.co/WsaFWERcoE Terms Apply http://t.co/EFGPz364ar","1"
"#AirCanadaFoundation is pleased to support the @CancerCareMBFdn #fundraising event Bottoms Up! An evening for Colorectal Cancer. #YWG","1"
"#AirCanadaFoundation is happy to support @SACHtweets and its Bowl your Heart Out #fundraising event today! #humanitarian #pediatriccare","1"
"#ThanksAMillion for following @AmericanAir! Weve gotten to know you pretty well; isn't it time you learned a little bit about some of us?","1"
"Here are 10 towns &amp; small cities worthy of a visit but you may not have heard about. Read @ http://t.co/KtiwXR0ikX #travel3Sixty","1"
"Fly with us to Pekanbaru from Kuala Lumpur from as low as RM35! Book at http://t.co/SdKmLSD8oR","1"
"Flight deals from #Boise. SLC, Seattle, San Diego &amp; more from under $100 o/w http://t.co/Dr8JViKeRy (Terms Apply) http://t.co/xlOmId6SL1","1"
"Fly from Johor Bahru to Medan to see Lake Toba, the world's largest volcanic lake (it_ 0_ 9s bigger than Singapore!) http://t.co/aYeChPSn1O","1"
"All the information you need with just a glance at your wrist. We now support the #AppleWatch. http://t.co/woc36KwgYZ http://t.co/Z0qb3kINtA","1"
".@EatWith is changing the way you #travel  through food: http://t.co/bSfKBbk7aa #MyCelebratedLife","1"
"Arrive at Amsterdam more quickly with the service non-stop from June 4. http://t.co/3o6AJFaCS1","1"
"#CostaRica: closes this year with special discounts to our destinations. Just for today! http://t.co/ZZI4GERqQd http://t.co/QPLIYREf5m","1"
"Join the #BancoDeMillas which saves thousands of lives in all Latin America enter here: http://t.co/KSyKl0awXM http://t.co/Tm8wBubSd5","1"
"#Colombia: would like to fly in our new 787? Take advantage of this promo at #NuevaYork! http://t.co/RCXIUsJGc1 http://t.co/xBfFPiYpRw","1"
"A midair encounter with a fish? Read this legendary #ThrowbackThursday story: http://t.co/UNoAhCQEIU #TBT #AvGeek http://t.co/K5SfnyfuWp","1"
"What a joy ride! Our pilots flew our @BoeingAirplanes #787 for the 1st time, taking us 1 step closer to delivery. http://t.co/nXVEhXWHEL","1"
"RT @AirAsiaKR: Shhh!  Air Asia can use only ' quiet zone (Quiet Zone)?? If you want to leave a long trip easier?! Go to &gt;&gt; to check the http://t.co/17TXRPW7i9 http://t.co/nQ7eIk...","1"
"#TravelTuesday deals for #Portland starting from $64 o/w. Buy by 6/29 + Terms: http://t.co/Wu30vDjSiV http://t.co/5RvbtKqbqz","1"
"Its time for a getaway this school holiday! Make sure u &amp; yr kids are well-prepared before the start of the journey! http://t.co/EinCLihfvg","1"
"RT @HotelBravo07: RT from frazeephotography The whale taxiing to her gate. #asianaairlines #airbus #A380 #avgeek #aviation #plane #pl_ http_","1"
"Only 2 days left in December for #MatchingMonth! Thank you for donating #Aeroplan Miles to #AirCanadaFoundation http://t.co/GnmXh9Ljg6","1"
"Summer is just around the corner  why not take a vacation with our monthly #flightdeals? http://t.co/35Fi1GSRth http://t.co/Cv7gzQ4kQP","1"
"The #FondationAirCanada is pleased to support the tournament #HockeyAideSansAbris #Montral tonight! #FaireUneDifference @HockeyHelps","1"
"[MY]Selamat Pagi Penang!Last day of #aatf2015 @gurneyparagon!Promos@ 20% off ALL SEATS ALL FLIGHTS &amp; buy 1 free 1 KL-Macau flights available","1"
"The #AirCanadaFoundation is proud to support @FondationMV's #fundraising event Marvin on the Rock tonight! #FondationMarieVincent.","1"
"Grab our 24-HOUR FLASH SALE b4 it ends tmr! Da Nang, Siem Reap, Bangkok - all for RM99 all-in! RT to tell yr friends! http://t.co/Mr8LuzfvHj","1"
"Just for residents of #Alaska - Take a peek at our weekly Club 49 deals: http://t.co/ytvBHBf27v #Club49 http://t.co/MeHrtmtOS4","1"
"Summer is coming, so let's plan for some Summer Fun in Japan, Korea &amp; more from RM123! Grab your shades &amp; live it up! http://t.co/bDsqUhAe96","1"
"Fly to Los Cabos from #SanJose starting at $169 o/w &amp; #Seattle from $199 o/w http://t.co/h2o7gS3MAQ (Terms apply) http://t.co/JXF4PuwwZD","1"
"With all-in-fare fare from RM 29, enjoy our widest network with over 100 destinations within Asia &amp; Australia! Book @ http://t.co/XMYozf8Sp7","1"
"AirAsia to fly directly to Bangkok from Penang-7x a week! Let us shop at Chatuchak Market! Book http://t.co/aisMqUyKx0","1"
"Take an evening boat ride on Tonl Sap via #SiemReap to experience the way of life in a Cambodian water village http://t.co/beJbnCumqc","1"
"Feeling #TheFestival buzz starting to grow? Extra flight for #Cheltenham on the 11th of March http://t.co/yqCdhCKxxW http://t.co/kKI36jZpX3","1"
"The first cargo shipment of #CopperRiverSalmon has arrived in #Seattle! http://t.co/fDlsJk4pAH","1"
"The #FondationAirCanada is proud to support @LookingGlassBC and its fundraising Light The Way tonight! #troublesalimentaires","1"
"#USA: take advantage of these rates and flies to #SanSalvador, our #DestinoDelMes. Book now! http://t.co/uR9t1jFIgs http://t.co/llLGQxLwX9","1"
"New York -- we're excited to bring the #ASIANA380 to you! Click to view routes it'll operate: http://t.co/DiSbJcl0O0 http://t.co/y8YfgvhTCe","1"
"Proud carrier of choice of major Canadian #hockey pro teams! http://t.co/qWhkbsst8S http://t.co/5kSZUOhy8J","1"
"[MY] KK peeps, what are you waiting for? Fly direct to Bali from RM126 &amp; check out the beautiful coral reefs at Lovina #AATF2015 @suriasabah","1"
"Its being comfortable, enjoying the view, or sleeping on the way so that you arrive recharged. #AlaskaBeyond http://t.co/wkfEqjA86C","1"
"Flies to these destinations that are the product of the imagination with #AviancaEnRevista: http://t.co/eZQmiZLiHv http://t.co/Nkf1LAsWlL","1"
"You get to know the nation's identity by sampling the local dishes. Agree? #AirAsiatravelsmarts http://t.co/t42pe3S7P9","1"
"#USA: Its time to discover the beauty of #Peru, our destination of the month. Book now! http://t.co/ttSFh5dzJF http://t.co/DCuw2NTl4M","1"
"Get the chance to fly to Tremblant! #ACadoreTremblant(photo @SeattlesTravels) http://aircan.ca/1AxDgb3 ","1"
"New #Amsterdam flight from @TorontoPearson to @Schiphol lands today! #Benlux http://t.co/yWMLkpiquk http://t.co/VMPonLahgk","1"
"Adventure-lovers, discover our newest international destination: http://t.co/MCgwp0NDZ7 #Travel #AlaskaAirlines http://t.co/CYsjDeNGjO","1"
"With all-in-fare from RM 29, enjoy our widest network with over 100 destinations within Asia &amp; Australia! Book @ http://t.co/XMYozf8Sp7","1"
"#Concours: a chance to fly you to the Panama! #ACadorePanama(photo @veeceecheng) http://aircan.ca/1AIxinI","1"
"My first day, first solo tweet, was none other than @CarsonDaly. #ThanksAMillion http://t.co/n7SU00uzKI","1"
"Not ready to be back at work? Plan your next weekend getaway with our #TravelTuesday deals. http://t.co/gkFMHprxYL http://t.co/d5k5C4JRDP","1"
"#Honduras: Discover the magical city of #LaHabana, our #DestinoDelMes with these rates: http://bit.ly/1A1MWdJ ","1"
"Welcome to AirAsia Travel Fair in @ParadigmMallMY! Enjoy 20% discount for all flights. Starting from 29-31 May 2015! http://t.co/IWV0H2P3J2","1"
"Proud to support a great cause! RT @Abker: Wow 50k donated to @strongvscancer at the #russellsfanflight2 Party. http://t.co/Hof1If8y5y","1"
"Great news for #Oregon travelers. Were adding new flights from #Portland &amp; #Eugene this Nov. http://t.co/vdg9zjTXUX http://t.co/gQ8fCojmkG","1"
"#AirAsia, the only aviation company fly you continue to Lombok from KL! http://t.co/LuceGYA3wI http://t.co/9KVmSEw3LJ","1"
"Beach getaway! Flights from #Anchorage starting at $318 o/w. Buy by 5/18 + Terms http://t.co/hMqtGxJ3Bg http://t.co/bSVo5Ztji4","1"
"RT @Raptors: Fans stepping up their game in our #NorthSidePride contest! Show yours to win playoff tickets from @Bell &amp; @AirCanada http://t,-1,""","1"
"Learn more about our #Dreamliner routes by visiting our blog at: http://t.co/NyscqegWh1 #Boeing787 #avgeek http://t.co/2jBR5Xi8u1","1"
"Take advantage of these #flightdeals on our newest routes to Charleston, Nashville &amp; Raleigh: http://t.co/Nc4FgXRaOv http://t.co/InrDHIce45","1"
"Check out our Top 10 #traveltips during this peak #travel season:  http://t.co/2KevAipbzj","1"
"NI FREE SEATS for Telkom to Indonesia from Kuala Lumpur! http://t.co/F1MGwPByXg #JangancakapAirAsiatakpayung http://t.co/8xE7a1tb9h","1"
"I spy from the sky   a Washington State Ferry! #iFlyAlaska #Seattle http://t.co/PPWnl8reB4","1"
"Who doesn't love browsing a good holiday brochure? _  Get away this summer from _189pp http://t.co/2rdS9etoO7","1"
"Our connectivity sets us apart from the rest. Check out more @ http://t.co/LlZLvEk4N1! http://t.co/JI7XOUT42F","1"
"We love our CFO @DangeRussWilson! MT @cougchic: @AlaskaAir You know you're in good hands w/ this lucky # on the wings http://t.co/aeTszqvanp","1"
"You could win a round trip to the stunning Panama City! #ACHeartsPanama (pic @veeceecheng) http://t.co/vGFPC9tws8 http://t.co/aDBOMcTbkt","1"
"Pleased to offer customers #TSAPrecheck, #mobile check-in, e-boarding passes at US #airports we serve #travel @TSA http://t.co/VVDkopsmIM","1"
"Checking in! #RussellsFanFlight2 will take off to Phoenix this afternoon with a plane full of lucky fans. #GoHawks http://t.co/Qm0jT3IG4N","1"
"The #AirCanadaFoundation is proud to sponsor The Daffodil Ball tonight! #YUL #Canadian#CancerSociety","1"
"The #AirCanadaFoundation is proud 2 sponsor #LoveHer2015, a fashionable evening in support of @OvarianCanada in YYC tonight @LoveHerCalgary","1"
"Since we fly to TOP10 of TripAdvisor's Top Destinations in Asia,we're hving a 24hr FLASH SALE@ http://t.co/mYjnAGZsk4 http://t.co/x8z3jeLQFq","1"
"Share this! Our WEB CHECK-IN cutoff times for both AirAsia domestic &amp; International flights :) #AirAsiaSelfCheckin http://t.co/LPX9R47Dof","1"
"Check out http://t.co/JaOehKermT to shop &amp; earn BIG points!  https://t.co/RvFovVJzpT","1"
"#Bolivia: take advantage of this promo and travels to #Miami or #LaHabana with unbeatable rates! http://t.co/S7HJSDMo2P http://t.co/bxWlFW1kWS","1"
